Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1940,6,23286,-127.4,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,5.5,7.2,5.5,2.0,3.5,4.0,1.0,81.7,86.6,91.5,86.6,2.0,10.2,14.0,1.0,-2.5,0.0,0.0,-1.2,4.0,2.4,14.0,0.8,-66.7,-44.9,-23.9,-45.3,4.0,33.4,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,-24.3,-20.4,-16.5,-20.4,2.0,8.1,14.0,1.0,152.5,301.0,564.5,356.0,4.0,327.5,14.0,0.8,150.0,300.0,565.0,355.0,4.0,325.0,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-127.4,36.4,14.38,15.6,16.7,15.51,70.0,1.24,12.0,0.6,15.0,15.6,17.0,15.77,75.0,1.33,12.0,0.6,8.29,9.45,10.05,9.29,33.0,0.9,14.0,0.5,77.7,84.7,93.7,85.0,35.0,9.1,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,8.0,3.9,72.0,3.0,14.0,0.6,77.7,84.7,93.7,85.0,35.0,9.1,14.0,0.5,0.0,0.0,56.7,18.2,75.0,31.1,14.0,0.6,-151.3,-80.2,-12.7,-93.9,75.0,81.4,14.0,0.6,-2.0,0.0,1.1,-0.3,70.0,1.54,12.0,0.6,-13.4,0.0,7.8,-2.6,69.0,14.8,12.0,0.6,0.8,1.59,2.78,1.72,29.0,1.18,14.0,0.4,2.8,14.6,28.9,18.3,29.0,18.5,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-127.4,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,7.6,3.9,29.0,2.8,14.0,0.6,82.1,89.3,96.6,89.3,2.0,15.1,6.0,0.5,0.0,8.6,39.6,24.2,29.0,38.4,14.0,0.6,-151.3,-80.2,-19.6,-83.5,29.0,68.1,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-127.4,46.6,15.73,16.0,16.0,15.87,3.0,0.23,20.0,0.7,14.22,15.0,15.0,14.66,5.0,0.5,18.0,0.4,8.61,8.61,8.61,8.61,1.0,0.0,2.0,0.0,88.3,88.3,88.3,88.3,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.48,1.23,3.0,0.4,20.0,0.7,8.3,9.3,9.3,8.8,3.0,0.9,20.0,0.7,2.28,2.28,2.28,2.28,1.0,0.0,2.0,0.0,10.5,10.5,10.5,10.5,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-127.4,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.2,3.2,5.0,2.7,14.0,1.0,94.2,94.2,94.2,94.2,1.0,0.0,24.0,1.0,5.2,6.8,38.7,16.4,9.0,26.5,14.0,0.9,-27.9,-2.6,0.0,-9.9,9.0,25.6,14.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-127.2,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,10.5,10.5,10.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,97.5,97.5,804.5,380.0,5.0,387.5,18.0,0.4,95.0,95.0,805.0,380.0,5.0,385.0,18.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-127.0,-17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,18.0,0.0,-2.39,-2.39,-2.39,-2.39,1.0,0.0,18.0,0.0,1.02,1.02,1.02,1.02,1.0,0.0,18.0,0.0,1019.9,1019.9,1019.9,1019.9,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-127.0,-9.0,27.8,27.8,27.8,27.8,1.0,0.0,18.0,1.0,23.9,23.9,23.9,23.9,1.0,0.0,18.0,1.0,17.67,17.67,17.67,17.67,1.0,0.0,18.0,1.0,95.3,95.3,95.3,95.3,1.0,0.0,18.0,1.0,6.7,6.7,6.7,6.7,1.0,0.0,18.0,1.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,18.0,1.0,4.74,4.74,4.74,4.74,1.0,0.0,18.0,1.0,1009.8,1009.8,1009.8,1009.8,1.0,0.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.9,3.9,3.9,1.0,0.0,18.0,1.0,26.1,26.1,26.1,26.1,1.0,0.0,18.0,1.0,5.79,5.79,5.79,5.79,1.0,0.0,18.0,1.0,38.8,38.8,38.8,38.8,1.0,0.0,18.0,1.0,-27.4,-27.4,-27.4,-27.4,1.0,0.0,18.0,1.0,27.4,27.4,27.4,27.4,1.0,0.0,18.0,1.0,301.0,301.0,301.0,301.0,1.0,0.0,18.0,1.0,300.0,300.0,300.0,300.0,1.0,0.0,18.0,1.0,-113.2,-113.2,-113.2,-113.2,1.0,0.0,18.0,1.0,113.2,113.2,113.2,113.2,1.0,0.0,18.0,1.0,-83.7,-83.7,-83.7,-83.7,1.0,0.0,18.0,1.0,83.7,83.7,83.7,83.7,1.0,0.0,18.0,1.0
1940,6,23286,-126.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1.0,0.0,2.0,0.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,2.0,0.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,2.0,0.0,1010.9,1010.9,1010.9,1010.9,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.7,30.8,16.7,16.7,16.7,16.7,1.0,0.0,28.0,0.0,16.7,16.7,16.7,16.7,1.0,0.0,28.0,0.0,9.19,9.19,9.19,9.19,1.0,0.0,28.0,0.0,78.3,78.3,78.3,78.3,1.0,0.0,28.0,0.0,13.4,13.4,13.4,13.4,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-13.4,-13.4,-13.4,-13.4,1.0,0.0,28.0,0.0,1016.1,1016.1,1016.1,1016.1,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,2.57,2.57,2.57,2.57,1.0,0.0,28.0,0.0,34.5,34.5,34.5,34.5,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-34.5,-34.5,-34.5,-34.5,1.0,0.0,28.0,0.0,2406.0,2406.0,2406.0,2406.0,1.0,0.0,28.0,0.0,2405.0,2405.0,2405.0,2405.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-223.8,-223.8,-223.8,-223.8,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-123.2,-123.2,-123.2,-123.2,1.0,0.0,28.0,0.0
1940,6,23286,-125.7,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.8,2.35,1.8,2.0,1.13,18.0,0.0,0.89,1.27,1.66,1.27,2.0,0.8,18.0,0.0,-1.66,-1.27,-0.89,-1.27,2.0,0.8,18.0,0.0,1022.56,1022.9,1023.24,1022.9,2.0,0.71,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.6,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,3.0,8.9,3.0,2.0,12.2,20.0,0.5,-10.1,-6.9,-3.8,-6.9,2.0,6.6,20.0,0.5,301.0,1861.0,2686.5,1632.0,17.0,1208.5,18.0,0.5,300.0,1860.0,2685.0,1630.0,17.0,1210.0,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,0.0,4.6,1.0,3.0,5.4,6.0,0.3,-13.4,-6.8,0.5,-6.5,3.0,10.2,6.0,0.3,17.5,301.0,3652.5,1289.0,26.0,1486.0,14.0,0.6,20.0,300.0,3650.0,1290.0,26.0,1485.0,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.5,16.8,23.3,23.3,23.3,23.3,1.0,0.0,26.0,0.0,23.3,23.3,23.3,23.3,1.0,0.0,26.0,0.0,15.46,15.46,15.46,15.46,1.0,0.0,26.0,0.0,86.9,86.9,86.9,86.9,1.0,0.0,26.0,0.0,6.7,6.7,6.7,6.7,1.0,0.0,26.0,0.0,-2.62,-2.62,-2.62,-2.62,1.0,0.0,26.0,0.0,-6.17,-6.17,-6.17,-6.17,1.0,0.0,26.0,0.0,1014.3,1014.3,1014.3,1014.3,1.0,0.0,26.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,26.0,0.0,86.9,86.9,86.9,86.9,1.0,0.0,26.0,0.0,-17.5,-17.5,-17.5,-17.5,1.0,0.0,26.0,0.0,-41.3,-41.3,-41.3,-41.3,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,2.35,2.35,2.35,2.35,1.0,0.0,26.0,0.0,15.8,15.8,15.8,15.8,1.0,0.0,26.0,0.0,-6.2,-6.2,-6.2,-6.2,1.0,0.0,26.0,0.0,-14.5,-14.5,-14.5,-14.5,1.0,0.0,26.0,0.0,301.0,301.0,301.0,301.0,1.0,0.0,26.0,0.0,300.0,300.0,300.0,300.0,1.0,0.0,26.0,0.0,-61.0,-61.0,-61.0,-61.0,1.0,0.0,26.0,0.0,-143.7,-143.7,-143.7,-143.7,1.0,0.0,26.0,0.0,-40.5,-40.5,-40.5,-40.5,1.0,0.0,26.0,0.0,-95.3,-95.3,-95.3,-95.3,1.0,0.0,26.0,0.0
1940,6,23286,-125.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.9,-6.4,0.0,-6.1,9.0,5.8,22.0,0.2,-26.4,-15.1,-6.1,-17.6,9.0,10.8,22.0,0.2,17.5,97.5,288.0,148.5,14.0,211.0,22.0,0.2,20.0,95.0,290.0,150.0,14.0,210.0,22.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.5,32.4,16.1,17.2,17.8,17.14,23.0,0.87,16.0,0.5,16.08,16.7,17.31,16.86,25.0,0.86,18.0,0.5,9.09,9.81,10.3,9.65,20.0,0.64,18.0,0.5,75.5,81.4,84.2,80.5,20.0,4.7,18.0,0.5,2.6,6.7,9.59,6.96,25.0,3.32,18.0,0.5,0.0,2.51,4.08,2.41,25.0,1.94,18.0,0.5,-8.89,-6.21,-1.83,-5.93,25.0,3.89,18.0,0.5,1014.87,1016.0,1019.11,1016.45,26.0,2.03,18.0,0.5,5.2,7.0,8.0,6.5,21.0,1.5,16.0,0.5,75.5,81.4,84.2,80.5,20.0,4.7,18.0,0.5,0.0,16.8,32.4,16.7,25.0,16.8,18.0,0.5,-85.5,-41.6,-5.4,-53.1,25.0,52.5,18.0,0.5,-0.55,0.0,1.1,0.33,23.0,0.83,16.0,0.5,-2.1,0.0,7.4,2.7,23.0,5.6,16.0,0.5,1.99,2.39,2.89,2.52,18.0,0.66,18.0,0.5,7.8,15.0,28.9,17.8,18.0,9.5,18.0,0.5,0.0,5.8,11.3,5.6,18.0,5.2,18.0,0.5,-27.5,-13.4,-3.6,-14.8,18.0,11.6,18.0,0.5,17.5,301.0,891.5,571.0,25.0,692.0,18.0,0.5,20.0,300.0,890.0,570.0,25.0,690.0,18.0,0.5,0.0,41.2,68.7,41.0,24.0,32.8,18.0,0.5,-154.9,-103.7,-32.4,-102.2,24.0,66.4,18.0,0.5,0.0,25.9,40.2,23.5,19.0,20.8,18.0,0.5,-102.1,-64.5,-14.5,-59.9,19.0,43.0,18.0,0.5
1940,6,23286,-125.5,34.6,14.54,16.0,16.0,15.52,17.0,0.85,18.0,0.6,14.0,15.0,16.0,15.09,18.0,0.91,18.0,0.6,9.61,9.61,9.62,9.61,2.0,0.01,20.0,0.5,89.0,91.4,93.8,91.4,2.0,5.0,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,6.0,8.0,4.9,16.0,2.9,18.0,0.6,89.0,91.4,93.8,91.4,2.0,5.0,20.0,0.5,0.0,56.7,97.2,47.1,17.0,45.4,18.0,0.5,-182.9,-107.0,-41.6,-112.1,17.0,71.5,18.0,0.5,0.0,0.0,1.0,0.45,17.0,0.76,18.0,0.6,0.0,2.3,12.3,5.3,16.0,7.9,18.0,0.6,1.33,1.33,1.34,1.33,2.0,0.0,20.0,0.5,7.8,11.3,14.8,11.3,2.0,7.3,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.5,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,12.3,13.73,10.78,17.0,3.63,18.0,0.5,0.0,4.61,7.55,3.54,17.0,4.05,18.0,0.5,-13.21,-8.7,-6.21,-9.14,17.0,4.25,18.0,0.5,1015.67,1016.9,1019.79,1017.41,18.0,1.87,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.5,109.3,53.9,17.0,59.1,18.0,0.5,-198.2,-135.7,-96.1,-138.7,17.0,64.8,18.0,0.5,-21.3,21.2,63.8,21.2,2.0,88.1,20.0,0.5,-72.9,-50.1,-27.2,-50.1,2.0,47.3,20.0,0.5
1940,6,23286,-125.5,36.4,13.0,15.0,16.0,14.61,51.0,1.28,12.0,0.5,13.3,15.0,16.08,14.88,57.0,1.55,12.0,0.5,8.58,8.91,9.44,8.97,18.0,1.09,12.0,0.3,82.9,88.3,94.9,88.4,20.0,8.8,12.0,0.4,2.6,6.7,12.3,7.76,56.0,4.52,12.0,0.5,0.0,2.59,5.35,2.7,56.0,2.67,12.0,0.5,-11.4,-6.21,-0.99,-6.48,56.0,4.95,12.0,0.5,1011.63,1015.7,1018.37,1015.13,53.0,3.17,12.0,0.5,1.0,6.0,8.0,4.3,51.0,3.3,12.0,0.5,82.9,88.3,94.9,88.4,20.0,8.8,12.0,0.4,0.0,15.0,56.7,27.6,56.0,34.9,12.0,0.5,-140.3,-41.6,-2.2,-71.0,56.0,75.4,12.0,0.5,-2.0,0.0,1.01,-0.3,51.0,1.42,12.0,0.5,-12.3,0.0,6.7,-3.1,50.0,11.7,12.0,0.5,0.57,0.98,2.18,1.25,16.0,0.91,12.0,0.4,1.9,5.4,25.9,10.6,15.0,11.5,12.0,0.3,-0.3,1.2,4.8,2.2,15.0,5.0,12.0,0.3,-25.6,-5.0,-0.8,-9.2,15.0,11.5,12.0,0.3,17.5,301.0,1861.0,960.0,56.0,1309.0,12.0,0.5,20.0,300.0,1860.0,960.0,56.0,1310.0,12.0,0.5,0.0,38.8,79.3,39.8,56.0,38.4,12.0,0.5,-182.6,-93.5,-13.4,-96.4,56.0,73.1,12.0,0.5,0.0,28.1,51.2,24.4,17.0,28.5,12.0,0.3,-112.5,-72.7,-17.4,-66.0,17.0,49.2,12.0,0.3
1940,6,23286,-125.5,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,3.7,3.6,2.0,0.2,16.0,1.0,-7.8,-6.2,-4.5,-6.2,2.0,3.4,16.0,1.0,97.5,804.5,1861.0,1573.0,13.0,3077.0,18.0,0.5,95.0,805.0,1860.0,1575.0,13.0,3075.0,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.5,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,-1.1,-0.3,-1.1,2.0,1.5,22.0,0.0,-5.9,-2.6,0.6,-2.6,2.0,6.8,22.0,0.0,48.0,97.5,612.5,332.0,16.0,477.0,20.0,0.3,50.0,95.0,615.0,330.0,16.0,475.0,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.5,46.5,13.3,14.4,15.0,14.43,10.0,1.12,18.0,0.6,14.75,15.6,19.11,16.45,11.0,2.41,16.0,0.6,7.99,9.62,11.65,9.82,3.0,2.69,8.0,1.0,66.9,81.4,85.8,76.5,3.0,14.5,8.0,1.0,3.77,4.6,7.77,5.52,11.0,2.55,16.0,0.6,1.88,3.25,5.5,3.48,11.0,2.06,16.0,0.6,-6.36,-3.25,0.41,-3.18,11.0,3.37,16.0,0.6,1013.38,1017.3,1019.4,1016.44,11.0,4.04,16.0,0.6,2.0,4.0,6.4,4.0,11.0,2.3,16.0,0.6,66.9,81.4,85.8,76.5,3.0,14.5,8.0,1.0,9.8,16.8,43.9,23.3,11.0,20.5,16.0,0.6,-49.7,-15.0,0.4,-23.4,11.0,25.8,16.0,0.6,-4.46,-1.4,0.0,-2.11,10.0,2.34,18.0,0.6,-16.7,-6.7,0.0,-8.9,10.0,10.3,18.0,0.6,-1.37,0.99,3.36,0.99,2.0,4.9,6.0,1.0,-4.8,9.2,23.3,9.2,2.0,29.2,6.0,1.0,-3.4,6.5,16.5,6.5,2.0,20.6,6.0,1.0,-19.0,-14.6,-10.1,-14.6,2.0,9.2,6.0,1.0,64.5,97.5,508.5,265.5,11.0,288.0,16.0,0.6,65.0,95.0,510.0,265.0,11.0,290.0,16.0,0.6,29.9,61.5,84.0,55.2,11.0,29.5,16.0,0.6,-93.2,-61.5,6.6,-47.7,11.0,54.0,16.0,0.6,32.2,34.3,38.8,35.5,3.0,5.0,8.0,1.0,-33.3,-31.3,18.0,-8.2,3.0,42.6,8.0,1.0
1940,6,23286,-125.5,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,4.6,4.6,4.02,18.0,2.44,12.0,0.8,0.71,3.25,4.6,3.0,18.0,2.94,12.0,0.8,-2.27,0.0,1.13,-0.61,18.0,2.12,12.0,0.8,1013.04,1017.6,1023.01,1018.25,15.0,4.74,14.0,0.8,2.0,7.0,8.0,5.3,15.0,3.0,14.0,0.8,88.7,91.2,93.8,91.2,2.0,5.3,16.0,0.5,0.7,15.0,21.2,16.8,18.0,23.9,12.0,0.8,-10.3,0.0,4.3,-4.7,18.0,15.4,12.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,6,23286,-125.4,-7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,2.0,0.0,2.0,1.0,-6.7,-6.7,-6.7,-6.7,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1008.63,1009.55,1010.47,1009.55,2.0,1.91,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
