Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1886,5,22637,-176.0,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,80.5,80.5,80.5,80.5,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,5,22637,-175.7,-25.5,1.1,1.1,2.2,1.34,14.0,1.32,24.0,0.4,-3.7,10.2,13.4,5.0,3.0,13.3,18.0,0.7,2.52,3.21,4.31,2.93,14.0,1.73,24.0,0.4,6.0,42.4,43.5,25.2,3.0,31.3,18.0,0.7,21.1,21.1,22.2,21.58,14.0,0.61,24.0,0.4,19.44,20.0,20.6,20.24,14.0,1.31,24.0,0.4,12.15,13.1,13.14,13.16,14.0,1.77,24.0,0.4,80.6,89.9,89.9,88.6,14.0,6.7,24.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,8.0,7.7,14.0,0.5,24.0,0.4,80.6,89.9,89.9,88.6,14.0,6.7,24.0,0.4,-84.9,-84.9,-41.0,-63.5,3.0,37.1,18.0,0.7,-16.5,-16.5,-2.0,-9.4,3.0,12.3,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,5,22637,-175.6,-25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,9.3,9.3,7.73,3.0,2.71,18.0,0.7,-9.13,-9.13,-5.96,-7.58,3.0,2.68,18.0,0.7,-1.77,-1.77,0.14,-0.84,3.0,1.62,18.0,0.7,1007.84,1009.45,1012.46,1010.35,14.0,2.84,24.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-188.1,-188.1,-134.3,-161.8,3.0,45.4,18.0,0.7,-36.6,-36.6,5.6,-16.0,3.0,35.7,18.0,0.7,-108.6,-104.4,-91.2,-100.0,3.0,13.3,18.0,0.7,-21.1,-20.3,7.0,-7.4,3.0,23.4,18.0,0.7,-42.7,-41.7,-5.9,-24.7,3.0,30.7,18.0,0.7,-8.3,-8.1,-4.3,-6.3,3.0,3.3,18.0,0.7,321.5,804.5,804.5,568.5,3.0,408.0,18.0,0.7,320.0,805.0,805.0,570.0,3.0,410.0,18.0,0.7
1886,5,22637,-175.6,45.0,0.0,0.0,0.41,0.2,3.0,0.35,16.0,1.0,11.4,11.4,11.4,11.4,1.0,0.0,16.0,1.0,1.31,1.31,1.41,1.36,3.0,0.08,16.0,1.0,27.6,27.6,27.6,27.6,1.0,0.0,16.0,1.0,5.0,5.0,5.0,5.0,3.0,0.0,16.0,1.0,4.59,5.0,5.0,4.8,3.0,0.35,16.0,1.0,4.0,4.1,4.1,4.05,3.0,0.08,16.0,1.0,75.9,75.9,76.2,76.0,3.0,0.3,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,3.0,0.0,16.0,1.0,75.9,75.9,76.2,76.0,3.0,0.3,16.0,1.0,351.7,351.7,351.7,351.7,1.0,0.0,16.0,1.0,-81.2,-81.2,-81.2,-81.2,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,5,22637,-175.4,-49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,6.7,8.82,7.03,3.0,2.62,18.0,0.7,-0.72,4.74,6.23,2.8,3.0,5.36,18.0,0.7,-0.72,4.74,6.23,2.8,3.0,5.36,18.0,0.7,995.7,995.7,995.7,995.7,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,5,22637,-175.4,-23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.6,9.3,4.63,7.0,3.51,8.0,0.3,-9.13,-2.51,-0.54,-3.87,7.0,3.77,8.0,0.3,-2.63,-1.77,-0.84,-1.98,7.0,1.05,8.0,0.3,1013.5,1015.75,1017.3,1015.54,10.0,2.01,14.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-182.6,-65.4,-13.9,-85.3,7.0,73.2,8.0,0.3,-70.2,-35.5,-21.5,-48.6,7.0,28.9,8.0,0.3,-119.2,-45.6,-10.0,-57.5,7.0,47.4,8.0,0.3,-49.8,-23.2,-15.5,-33.7,7.0,20.3,8.0,0.3,-32.9,0.4,0.7,-9.2,7.0,16.2,8.0,0.3,-6.4,0.6,1.0,-1.8,7.0,3.5,8.0,0.3,1.0,97.5,804.5,260.5,7.0,374.0,8.0,0.3,0.0,95.0,805.0,260.0,7.0,375.0,8.0,0.3
1886,5,22637,-175.3,-23.6,-2.59,0.0,2.2,-0.13,10.0,2.41,14.0,0.2,-8.1,-2.3,20.5,1.2,7.0,13.6,8.0,0.3,-0.62,1.59,3.38,1.39,10.0,1.87,14.0,0.2,-1.2,-0.7,33.5,9.4,7.0,16.6,8.0,0.3,22.2,23.05,23.64,22.99,10.0,0.82,14.0,0.2,20.0,23.35,26.1,23.12,10.0,3.09,14.0,0.2,13.06,16.56,18.43,16.08,10.0,2.57,14.0,0.2,86.9,89.9,93.4,90.7,10.0,4.2,14.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,7.0,8.0,5.6,10.0,3.0,14.0,0.2,86.9,89.9,93.4,90.7,10.0,4.2,14.0,0.2,-84.9,-11.5,-0.5,-29.1,7.0,38.6,8.0,0.3,-16.6,-11.8,-0.8,-10.0,7.0,7.5,8.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,5,22637,-175.3,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,19.0,19.0,1.0,0.0,16.0,1.0,18.51,18.51,18.51,18.51,1.0,0.0,16.0,1.0,-4.27,-4.27,-4.27,-4.27,1.0,0.0,16.0,1.0,1010.2,1010.2,1010.2,1010.2,3.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,81.5,81.5,81.5,1.0,0.0,16.0,1.0,-18.8,-18.8,-18.8,-18.8,1.0,0.0,16.0,1.0,73.3,73.3,73.3,73.3,1.0,0.0,16.0,1.0,-16.9,-16.9,-16.9,-16.9,1.0,0.0,16.0,1.0,26.9,26.9,26.9,26.9,1.0,0.0,16.0,1.0,-6.2,-6.2,-6.2,-6.2,1.0,0.0,16.0,1.0,6859.0,6859.0,6859.0,6859.0,1.0,0.0,16.0,1.0,6860.0,6860.0,6860.0,6860.0,1.0,0.0,16.0,1.0
1886,5,22637,-175.1,-21.9,-2.3,-2.3,-2.3,-2.3,1.0,0.0,2.0,0.0,-10.6,-10.6,-10.6,-10.6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,24.4,24.4,24.4,24.4,1.0,0.0,2.0,0.0,26.7,26.7,26.7,26.7,1.0,0.0,2.0,0.0,18.97,18.97,18.97,18.97,1.0,0.0,2.0,0.0,87.2,87.2,87.2,87.2,1.0,0.0,2.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,2.0,0.0,-4.5,-4.5,-4.5,-4.5,1.0,0.0,2.0,0.0,-0.96,-0.96,-0.96,-0.96,1.0,0.0,2.0,0.0,1018.3,1018.3,1018.3,1018.3,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,87.2,87.2,87.2,87.2,1.0,0.0,2.0,0.0,-20.7,-20.7,-20.7,-20.7,1.0,0.0,2.0,0.0,-4.4,-4.4,-4.4,-4.4,1.0,0.0,2.0,0.0,-120.1,-120.1,-120.1,-120.1,1.0,0.0,2.0,0.0,-25.5,-25.5,-25.5,-25.5,1.0,0.0,2.0,0.0,-85.4,-85.4,-85.4,-85.4,1.0,0.0,2.0,0.0,-18.1,-18.1,-18.1,-18.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,2.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,2.0,0.0
1886,5,22637,-173.8,-23.1,1.7,1.7,1.7,1.7,2.0,0.0,26.0,0.5,15.8,15.8,15.8,15.8,2.0,0.0,26.0,0.5,2.39,2.39,2.39,2.39,2.0,0.0,26.0,0.5,22.2,22.2,22.2,22.2,2.0,0.0,26.0,0.5,22.8,22.8,22.8,22.8,2.0,0.0,26.0,0.5,21.1,21.1,21.1,21.1,2.0,0.0,26.0,0.5,14.92,14.92,14.92,14.92,2.0,0.0,26.0,0.5,95.8,95.8,95.8,95.8,2.0,0.0,26.0,0.5,9.3,9.3,9.3,9.3,2.0,0.0,26.0,0.5,-9.13,-9.13,-9.13,-9.13,2.0,0.0,26.0,0.5,1.77,1.77,1.77,1.77,2.0,0.0,26.0,0.5,1012.5,1012.5,1012.5,1012.5,2.0,0.0,26.0,0.5,6.3,7.0,7.7,7.0,2.0,1.4,26.0,0.5,95.8,95.8,95.8,95.8,2.0,0.0,26.0,0.5,-84.9,-84.9,-84.9,-84.9,2.0,0.0,26.0,0.5,16.5,16.5,16.5,16.5,2.0,0.0,26.0,0.5,-192.6,-192.6,-192.6,-192.6,2.0,0.0,26.0,0.5,37.4,37.4,37.4,37.4,2.0,0.0,26.0,0.5,-136.2,-136.2,-136.2,-136.2,2.0,0.0,26.0,0.5,26.5,26.5,26.5,26.5,2.0,0.0,26.0,0.5,-21.8,-21.8,-21.8,-21.8,2.0,0.0,26.0,0.5,4.2,4.2,4.2,4.2,2.0,0.0,26.0,0.5,804.5,804.5,804.5,804.5,2.0,0.0,26.0,0.5,805.0,805.0,805.0,805.0,2.0,0.0,26.0,0.5
1886,5,22637,-173.6,-21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,23.3,23.9,23.33,9.0,0.6,14.0,0.6,22.2,22.2,22.8,22.49,8.0,0.43,12.0,0.5,15.07,15.68,16.25,15.64,8.0,0.64,12.0,0.5,87.3,92.7,95.8,92.5,8.0,4.9,12.0,0.5,3.14,9.3,9.3,7.1,9.0,3.52,14.0,0.6,-8.98,-3.48,-1.66,-5.41,9.0,3.91,14.0,0.6,-3.44,1.77,4.49,1.14,9.0,4.41,14.0,0.6,1013.47,1014.9,1017.19,1015.42,9.0,1.77,14.0,0.6,6.0,7.0,8.0,7.1,9.0,0.9,14.0,0.6,87.3,92.7,95.8,92.5,8.0,4.9,12.0,0.5,-83.5,-32.4,-5.6,-49.5,9.0,48.2,14.0,0.6,-14.7,16.5,52.3,19.6,9.0,34.9,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
