Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations
1922,5,23069,-89.5,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.6,5.87,3.43,35.0,2.22,18.0,0.6,-2.92,-1.0,2.36,-0.67,35.0,2.83,18.0,0.6,-1.84,0.0,2.3,0.07,35.0,2.93,18.0,0.6,1008.56,1015.9,1017.8,1014.08,25.0,4.37,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.3,-25.5,60.1,-18.6,33.0,73.6,18.0,0.6,-47.7,0.0,69.0,2.0,33.0,76.0,18.0,0.6,-78.2,-38.3,37.4,-28.2,7.0,51.2,20.0,0.7,-20.0,28.8,39.5,22.3,7.0,31.3,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,6.3,3.5,24.0,2.2,16.0,0.6,85.4,91.5,96.1,88.7,7.0,11.8,20.0,0.7,-11.5,-1.0,6.5,-1.7,35.0,16.1,18.0,0.6,-6.9,0.0,7.2,-1.9,35.0,19.4,18.0,0.6
1922,5,23069,-89.39999999999998,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,1.1,1.99,1.38,4.0,0.99,22.0,1.0,0.2,0.5,9.0,4.5,3.0,7.3,20.0,1.0,2.28,3.92,5.55,3.92,2.0,3.38,16.0,1.0,4.6,14.5,24.4,14.5,2.0,20.5,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.39999999999998,10.5,26.3,27.5,28.7,27.42,22.0,1.22,10.0,0.5,26.1,27.2,28.32,27.32,26.0,1.23,10.0,0.6,17.64,19.06,22.48,19.77,18.0,2.4,8.0,0.5,79.2,87.8,93.2,86.5,18.0,6.9,8.0,0.5,1.0,2.6,4.6,2.44,24.0,2.22,10.0,0.6,-3.8,-0.35,0.93,-1.42,24.0,2.88,10.0,0.6,-0.14,0.0,0.64,0.04,24.0,0.89,10.0,0.6,1009.5,1012.6,1015.0,1012.33,20.0,2.61,8.0,0.6,-1.1,0.25,1.1,-0.02,22.0,1.3,10.0,0.5,-1.3,0.6,2.9,0.1,20.0,3.4,10.0,0.6,-0.39,2.35,5.39,2.27,14.0,2.82,8.0,0.4,-1.3,5.5,14.8,6.9,13.0,7.6,10.0,0.5,-105.2,-9.8,24.1,-38.7,24.0,78.4,10.0,0.6,-3.4,0.0,17.3,1.2,24.0,24.6,10.0,0.6,-88.6,-46.0,14.2,-42.6,17.0,63.0,8.0,0.5,0.0,0.0,8.5,-1.3,17.0,19.0,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,6.0,3.3,25.0,2.3,10.0,0.6,79.2,87.8,93.2,86.5,18.0,6.9,8.0,0.5,-17.5,-0.4,0.9,-8.7,24.0,19.9,10.0,0.6,-0.1,0.0,0.6,0.0,24.0,3.4,10.0,0.6
1922,5,23069,-89.39999999999998,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,6.0,2.7,18.0,2.7,14.0,0.8,75.7,82.5,84.9,80.9,5.0,5.0,12.0,1.0,-41.4,-21.2,-2.4,-24.0,26.0,23.9,14.0,0.8,-0.2,5.5,21.5,8.5,26.0,16.3,14.0,0.8
1922,5,23069,-89.39999999999998,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.7,-20.4,-18.1,-20.4,2.0,4.8,14.0,1.0,9.9,15.5,21.2,15.5,2.0,11.7,14.0,1.0,17.5,97.5,301.0,206.0,26.0,209.5,14.0,0.8,20.0,95.0,300.0,205.0,26.0,210.0,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.39999999999998,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.8,-8.8,-8.8,-8.8,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,17.5,17.5,97.5,49.5,5.0,43.5,16.0,1.0,20.0,20.0,95.0,50.0,5.0,45.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.39999999999998,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.6,6.7,4.08,63.0,2.39,16.0,0.8,-3.25,0.0,3.42,-0.18,63.0,3.68,16.0,0.8,-1.84,0.8,4.27,1.08,63.0,2.81,16.0,0.8,1009.85,1014.2,1016.9,1013.58,53.0,3.33,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.8,0.0,93.8,-2.9,63.0,94.2,16.0,0.8,-50.5,20.4,105.1,27.7,63.0,73.4,16.0,0.8,-41.5,0.0,66.6,5.0,11.0,57.7,16.0,0.9,0.0,14.7,62.4,27.4,11.0,30.3,16.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.39999999999998,28.2,24.4,26.2,26.7,25.72,28.0,1.41,18.0,0.6,24.42,25.35,26.56,25.57,34.0,1.43,18.0,0.6,17.99,20.02,20.57,19.15,7.0,1.75,20.0,0.7,85.4,91.5,96.1,88.7,7.0,11.8,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,0.6,2.0,0.01,25.0,2.07,18.0,0.6,-3.6,2.0,6.0,-0.4,25.0,8.7,18.0,0.6,0.16,1.75,4.42,1.97,7.0,2.5,20.0,0.7,0.4,4.6,20.3,8.9,7.0,11.0,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.30000000000001,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,6.0,3.4,45.0,2.1,16.0,0.8,75.8,86.6,95.3,85.9,13.0,8.6,18.0,0.9,-15.3,0.0,15.7,-2.0,63.0,27.7,16.0,0.8,-5.0,1.0,19.6,5.7,63.0,16.9,16.0,0.8
1922,5,23069,-89.30000000000001,26.6,25.0,26.1,26.7,25.88,39.0,0.96,16.0,0.8,25.0,26.1,27.2,26.11,64.0,1.47,16.0,0.8,15.96,17.83,18.73,17.43,12.0,1.5,16.0,0.9,75.8,86.6,95.3,85.9,13.0,8.6,18.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,0.0,1.1,0.13,39.0,1.36,16.0,0.8,-4.2,0.0,4.7,0.9,38.0,7.7,16.0,0.8,2.65,3.83,4.58,3.73,11.0,1.42,18.0,0.9,2.5,7.1,18.7,9.9,10.0,10.2,16.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.30000000000001,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.3,-0.5,4.6,-2.3,7.0,11.0,20.0,0.7,-1.9,0.5,7.6,4.0,7.0,8.2,20.0,0.7,1.0,17.5,220.0,95.5,35.0,159.0,18.0,0.6,0.0,20.0,220.0,95.0,35.0,160.0,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.19999999999999,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,14.0,1.0,-2.55,-2.55,-2.55,-2.55,1.0,0.0,14.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,0.0,14.0,1.0,1010.6,1011.25,1011.9,1011.25,2.0,1.34,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.19999999999999,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,4.6,3.4,5.0,1.1,16.0,1.0,-3.33,-1.84,1.19,-1.16,5.0,2.97,16.0,1.0,-0.67,0.0,2.84,0.8,5.0,2.09,16.0,1.0,1014.41,1015.5,1017.14,1015.77,3.0,2.01,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.1,-51.1,32.3,-29.9,5.0,78.8,16.0,1.0,-18.7,0.0,70.8,19.6,5.0,55.2,16.0,1.0,-45.9,-45.9,-45.9,-45.9,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.19999999999999,24.5,26.58,26.7,26.8,26.68,6.0,0.35,20.0,1.0,25.49,27.2,27.8,26.51,7.0,1.67,20.0,1.0,17.64,17.64,17.64,17.64,1.0,0.0,24.0,1.0,83.8,83.8,85.7,84.7,3.0,1.6,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,-0.3,1.57,0.28,6.0,1.8,20.0,1.0,-0.9,3.2,7.0,3.1,4.0,5.0,16.0,1.0,3.39,3.39,3.39,3.39,1.0,0.0,24.0,1.0,8.8,8.8,8.8,8.8,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,6.1,4.0,7.0,2.6,20.0,1.0,83.8,83.8,85.7,84.7,3.0,1.6,28.0,1.0,-12.0,-4.8,5.5,-3.5,5.0,13.0,16.0,1.0,-1.7,0.0,9.8,3.4,5.0,7.7,16.0,1.0
1922,5,23069,-89.19999999999999,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,0.0,7.6,1.2,10.0,11.0,16.0,0.9,0.0,3.9,11.3,5.9,10.0,7.1,16.0,0.9,1.0,97.5,301.0,143.5,63.0,260.5,16.0,0.8,0.0,95.0,300.0,145.0,63.0,260.0,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-89.10000000000002,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,1.0,0.0,18.0,1.0,95.9,95.9,95.9,95.9,1.0,0.0,18.0,1.0,-6.3,-6.3,-6.3,-6.3,1.0,0.0,18.0,1.0,-2.5,-2.5,-2.5,-2.5,1.0,0.0,18.0,1.0
1922,5,23069,-89.10000000000002,15.0,27.8,27.8,27.8,27.8,1.0,0.0,12.0,1.0,28.3,28.3,28.3,28.3,1.0,0.0,12.0,1.0,19.37,19.37,19.37,19.37,1.0,0.0,12.0,1.0,80.4,80.4,80.4,80.4,1.0,0.0,12.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,12.0,1.0,-3.25,-3.25,-3.25,-3.25,1.0,0.0,12.0,1.0,-3.25,-3.25,-3.25,-3.25,1.0,0.0,12.0,1.0,1009.5,1009.5,1009.5,1009.5,1.0,0.0,12.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,0.0,12.0,1.0,-2.3,-2.3,-2.3,-2.3,1.0,0.0,12.0,1.0,4.1,4.1,4.1,4.1,1.0,0.0,12.0,1.0,18.8,18.8,18.8,18.8,1.0,0.0,12.0,1.0,-92.1,-92.1,-92.1,-92.1,1.0,0.0,12.0,1.0,-92.1,-92.1,-92.1,-92.1,1.0,0.0,12.0,1.0,-63.0,-63.0,-63.0,-63.0,1.0,0.0,12.0,1.0,-63.0,-63.0,-63.0,-63.0,1.0,0.0,12.0,1.0,-13.3,-13.3,-13.3,-13.3,1.0,0.0,12.0,1.0,-13.3,-13.3,-13.3,-13.3,1.0,0.0,12.0,1.0,97.5,97.5,97.5,97.5,1.0,0.0,12.0,1.0,95.0,95.0,95.0,95.0,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-87.69999999999999,-1.2,22.8,22.8,22.8,22.8,1.0,0.0,18.0,1.0,22.2,22.2,22.2,22.2,1.0,0.0,18.0,1.0,16.01,16.01,16.01,16.01,1.0,0.0,18.0,1.0,95.8,95.8,95.8,95.8,1.0,0.0,18.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,18.0,1.0,1010.0,1010.0,1010.0,1010.0,1.0,0.0,18.0,1.0,0.6,0.6,0.6,0.6,1.0,0.0,18.0,1.0,2.8,2.8,2.8,2.8,1.0,0.0,18.0,1.0,1.34,1.34,1.34,1.34,1.0,0.0,18.0,1.0,6.1,6.1,6.1,6.1,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,102.1,102.1,102.1,102.1,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,73.7,73.7,73.7,73.7,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,6.1,6.1,6.1,6.1,1.0,0.0,18.0,1.0,97.5,97.5,97.5,97.5,1.0,0.0,18.0,1.0,95.0,95.0,95.0,95.0,1.0,0.0,18.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,18.0,1.0,95.8,95.8,95.8,95.8,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.0,21.2,21.2,21.2,21.2,1.0,0.0,18.0,1.0
1922,5,23069,-87.69999999999999,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.4,-5.2,0.0,-12.5,6.0,15.6,12.0,1.0,-3.5,0.0,0.0,-1.3,6.0,2.0,12.0,1.0,0.0,1.0,63.0,23.5,10.0,39.5,12.0,0.7,0.0,0.0,65.0,25.0,10.0,40.0,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-87.69999999999999,12.4,27.36,28.0,28.22,27.97,9.0,0.65,12.0,0.7,26.26,26.7,27.95,27.04,9.0,1.15,12.0,0.7,16.27,16.89,19.38,17.47,6.0,1.65,12.0,1.0,70.3,77.1,85.3,77.8,6.0,9.1,12.0,1.0,0.0,1.0,3.74,1.74,10.0,1.78,12.0,0.7,-3.65,-0.85,0.0,-1.43,10.0,1.83,12.0,0.7,-0.87,0.0,0.0,-0.31,10.0,0.9,12.0,0.7,1007.39,1008.8,1012.21,1009.57,7.0,2.2,12.0,1.0,0.13,1.1,1.6,0.92,9.0,1.15,12.0,0.7,0.0,1.1,2.1,1.0,9.0,3.3,12.0,0.7,5.52,6.61,7.2,6.23,6.0,1.58,12.0,1.0,2.6,6.2,32.4,13.4,6.0,14.9,12.0,1.0,-105.8,-26.7,0.0,-43.4,9.0,51.6,12.0,0.7,-24.4,0.0,0.0,-9.7,9.0,25.9,12.0,0.7,-72.8,-15.6,0.0,-29.8,6.0,34.8,12.0,1.0,-15.0,0.0,0.0,-5.5,6.0,8.7,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.5,8.0,6.2,10.0,1.7,12.0,0.7,70.3,77.1,85.3,77.8,6.0,9.1,12.0,1.0,-14.8,-0.9,0.0,-5.3,10.0,8.6,12.0,0.7,-0.9,0.0,0.0,-0.5,10.0,2.2,12.0,0.7
1922,5,23069,-87.69999999999999,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.0,-1.1,-0.4,-9.0,3.0,14.6,14.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,1.0,17.5,97.5,301.0,139.0,23.0,126.0,16.0,0.6,20.0,95.0,300.0,140.0,23.0,125.0,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-87.69999999999999,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,3.5,3.0,4.0,0.8,22.0,1.0,91.5,93.3,95.0,93.3,2.0,3.7,24.0,1.0,-19.5,-0.9,0.0,-5.3,28.0,11.1,12.0,0.6,-0.5,0.2,8.3,5.9,28.0,18.1,12.0,0.6
1922,5,23069,-87.60000000000002,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.4,-4.1,0.8,-3.6,13.0,14.9,16.0,1.0,-0.4,4.1,11.6,5.0,13.0,12.6,16.0,1.0,17.5,97.5,301.0,192.0,77.0,336.0,16.0,0.8,20.0,95.0,300.0,190.0,77.0,335.0,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-87.5,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.5,4.5,2.9,12.0,2.1,14.0,0.9,79.6,89.9,95.8,88.2,8.0,7.8,12.0,1.0,-16.6,0.0,0.5,-12.9,15.0,30.4,12.0,0.9,-0.7,0.0,0.6,0.4,15.0,1.8,12.0,0.9
1922,5,23069,-87.5,16.4,25.84,27.1,27.8,27.08,15.0,0.95,18.0,0.8,26.1,26.7,27.8,26.94,25.0,0.91,16.0,0.6,19.01,20.18,20.39,19.72,4.0,1.11,14.0,1.0,85.6,91.5,93.2,89.8,5.0,5.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.97,0.0,1.03,0.05,15.0,0.91,18.0,0.8,-4.9,0.0,2.0,-0.6,14.0,4.2,18.0,0.8,1.03,2.45,3.45,2.25,4.0,1.56,14.0,1.0,0.4,1.1,18.0,9.0,3.0,14.6,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,5,23069,-87.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,6.7,4.45,23.0,2.05,16.0,0.6,-6.7,-4.6,-1.26,-3.98,23.0,2.43,16.0,0.6,0.0,0.0,1.8,0.49,23.0,1.51,16.0,0.6,1009.8,1011.8,1013.7,1011.88,23.0,1.98,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-178.9,-120.1,-33.2,-107.2,23.0,66.6,16.0,0.6,0.0,0.0,48.0,13.0,23.0,41.1,16.0,0.6,-112.4,-93.5,-29.7,-71.5,3.0,63.5,14.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,6.0,3.9,23.0,2.1,16.0,0.6,85.6,91.5,93.2,89.8,5.0,5.0,12.0,1.0,-44.9,-21.2,-2.7,-22.1,23.0,17.4,16.0,0.6,0.0,0.0,8.3,3.1,23.0,8.1,16.0,0.6
1922,5,23069,-87.5,22.4,25.29,26.55,27.71,26.46,38.0,1.03,16.0,0.8,25.6,26.7,28.16,27.01,48.0,1.39,14.0,0.7,18.05,18.64,21.15,19.8,10.0,2.54,22.0,0.9,81.8,84.3,91.9,86.7,11.0,5.5,22.0,0.9,1.0,2.6,4.6,3.2,47.0,2.11,14.0,0.7,-4.6,-1.84,0.0,-2.22,47.0,2.52,14.0,0.7,-0.71,0.0,1.84,0.51,47.0,1.8,14.0,0.7,1011.79,1014.6,1015.9,1014.05,45.0,2.24,14.0,0.7,-1.7,-1.05,1.1,-0.62,36.0,1.6,16.0,0.8,-7.5,-2.9,2.9,-2.8,33.0,8.6,14.0,0.8,0.34,3.4,5.09,2.28,9.0,3.69,22.0,0.9,-0.9,5.6,13.1,1.1,8.0,19.1,22.0,0.9,-125.2,-57.6,0.0,-60.7,45.0,69.8,14.0,0.7,-18.9,0.0,54.2,15.5,45.0,49.9,14.0,0.7,-46.0,-33.2,50.7,-8.0,9.0,66.7,22.0,0.9,0.0,12.8,52.9,25.9,9.0,45.6,22.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
