Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations
1913,7,22963,-179.4,-49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,8.47,7.57,3.0,1.5,8.0,1.0,6.09,6.7,8.47,7.27,3.0,1.82,8.0,1.0,0.0,0.0,2.29,1.12,3.0,1.93,8.0,1.0,1017.0,1017.0,1017.0,1017.0,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-179.4,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,4.6,3.16,14.0,1.49,18.0,0.3,0.0,2.6,3.23,2.07,14.0,1.7,18.0,0.3,-3.51,0.0,0.87,-0.8,14.0,2.18,18.0,0.3,1012.16,1019.0,1023.41,1017.95,10.0,6.71,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-179.3,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,6.13,4.67,9.0,1.65,20.0,0.2,-5.78,-4.32,1.15,-2.99,9.0,3.16,20.0,0.2,-2.1,1.0,3.58,0.71,9.0,2.57,20.0,0.2,1019.5,1020.15,1021.74,1020.59,8.0,1.82,20.0,0.3,3.0,5.0,6.7,4.8,9.0,2.1,20.0,0.2,77.2,85.2,92.3,84.7,6.0,9.5,20.0,0.3,-36.1,-19.9,5.3,-16.7,9.0,18.5,20.0,0.2,-13.2,1.0,16.5,1.8,9.0,13.4,20.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-179.3,28.8,24.4,25.3,26.58,25.14,8.0,1.55,22.0,0.3,24.47,26.1,26.63,25.75,8.0,1.04,22.0,0.3,16.29,16.92,18.39,17.32,6.0,1.58,20.0,0.3,77.2,85.2,92.3,84.7,6.0,9.5,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119.5,-112.8,34.1,-69.3,8.0,82.0,22.0,0.3,-37.3,32.7,98.3,27.0,8.0,61.6,22.0,0.3,-78.1,-69.4,27.4,-41.0,6.0,53.6,20.0,0.3,-5.1,28.8,75.3,30.9,6.0,40.4,20.0,0.3,-23.9,-6.2,2.6,-9.9,6.0,13.7,20.0,0.3,-2.2,3.8,7.6,2.1,6.0,7.3,20.0,0.3,97.5,97.5,246.0,132.0,9.0,101.0,20.0,0.2,95.0,95.0,245.0,130.0,9.0,100.0,20.0,0.2,-1.69,-0.25,0.44,-0.61,8.0,1.08,22.0,0.3,-7.2,-1.1,2.0,-2.2,8.0,4.8,22.0,0.3,1.36,2.1,5.53,3.02,6.0,2.49,20.0,0.3,6.3,9.7,25.5,13.9,6.0,11.4,20.0,0.3
1913,7,22963,-179.2,-15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1.0,0.0,24.0,0.0,-6.58,-6.58,-6.58,-6.58,1.0,0.0,24.0,0.0,6.58,6.58,6.58,6.58,1.0,0.0,24.0,0.0,1014.6,1014.6,1014.6,1014.6,1.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-179.0,-21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,90.7,90.7,90.7,90.7,1.0,0.0,4.0,0.0,-80.2,-80.2,-80.2,-80.2,1.0,0.0,4.0,0.0,-32.4,-32.4,-32.4,-32.4,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-177.8,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,4.0,0.0,-4.6,-4.6,-4.6,-4.6,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1011.2,1011.2,1011.2,1011.2,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-177.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,6.95,5.35,13.0,2.28,16.0,0.3,-6.88,-4.32,-1.66,-4.17,13.0,3.52,16.0,0.3,-2.63,-1.67,0.0,-1.35,13.0,1.72,16.0,0.3,1019.68,1021.9,1023.72,1021.66,11.0,2.22,16.0,0.4,1.9,2.0,3.1,2.5,13.0,1.3,16.0,0.3,71.3,71.3,79.5,75.3,7.0,6.1,18.0,0.6,-48.3,-19.9,-4.3,-28.2,13.0,30.2,16.0,0.3,-15.5,-6.8,0.0,-7.3,13.0,10.9,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-177.6,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,5.95,8.24,5.95,2.0,4.74,18.0,0.0,-7.25,-4.31,-1.37,-4.31,2.0,6.1,18.0,0.0,-3.34,-3.04,-2.74,-3.04,2.0,0.62,18.0,0.0,1024.4,1024.4,1024.4,1024.4,2.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-177.6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,18.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,18.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,18.0,0.0,1022.02,1024.2,1026.38,1024.2,2.0,4.53,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,7,22963,-177.6,50.5,7.26,7.8,9.11,8.05,11.0,0.99,16.0,0.7,7.68,8.3,9.11,8.34,11.0,0.89,16.0,0.7,5.99,6.12,6.31,6.15,4.0,0.23,8.0,0.8,90.3,93.4,96.2,93.2,5.0,5.0,10.0,0.6,1.0,4.6,9.3,4.73,11.0,3.43,16.0,0.7,-0.93,0.34,2.42,0.37,11.0,2.86,16.0,0.7,-2.42,-0.17,6.63,0.82,11.0,5.22,16.0,0.7,999.79,1011.6,1025.65,1012.66,7.0,13.02,14.0,0.9,6.0,8.0,8.0,7.3,11.0,1.3,16.0,0.7,90.3,93.4,96.2,93.2,5.0,5.0,10.0,0.6,-1.5,0.3,15.0,-0.7,11.0,21.6,16.0,0.7,-9.0,-0.2,51.6,8.1,11.0,44.8,16.0,0.7,-8.3,2.7,18.0,3.7,11.0,23.3,16.0,0.7,-18.0,-1.4,51.6,7.4,11.0,43.4,16.0,0.7,-2.3,5.8,14.9,6.3,4.0,11.1,8.0,0.8,-37.7,-12.8,-3.3,-20.2,4.0,23.9,8.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.84,-0.5,0.6,-0.29,11.0,0.8,16.0,0.7,-6.6,-1.3,1.0,-2.8,11.0,5.6,16.0,0.7,0.32,0.48,0.61,0.47,4.0,0.23,8.0,0.8,0.3,1.3,4.6,2.4,4.0,3.1,8.0,0.8
