Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1918,9,23025,-179.4,24.8,-5.1,-5.1,-5.1,-5.1,1.0,0.0,18.0,1.0,6.1,6.1,6.1,6.1,1.0,0.0,18.0,1.0,17.5,17.5,301.0,131.0,5.0,155.0,20.0,1.0,20.0,20.0,300.0,130.0,5.0,155.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-179.4,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,8.3,8.9,8.34,5.0,0.55,22.0,0.6,6.87,8.05,8.42,7.68,6.0,1.17,22.0,0.5,5.36,5.68,5.86,5.61,5.0,0.28,22.0,0.6,79.0,79.7,88.7,83.4,5.0,6.3,22.0,0.6,4.19,5.65,9.92,6.68,6.0,3.57,22.0,0.5,-1.11,0.0,1.3,0.37,6.0,3.23,22.0,0.5,-9.33,-4.6,-1.29,-4.97,6.0,5.11,22.0,0.5,997.83,1003.4,1008.32,1004.25,6.0,7.57,22.0,0.5,4.4,7.0,8.0,6.2,6.0,2.3,22.0,0.5,79.0,79.7,88.7,83.4,5.0,6.3,22.0,0.6,-7.9,0.0,8.7,1.2,6.0,24.1,22.0,0.5,-94.4,-21.2,-10.8,-47.0,6.0,58.6,22.0,0.5,0.32,0.6,1.18,0.78,5.0,0.83,22.0,0.6,1.0,2.3,8.9,4.8,5.0,5.9,22.0,0.6,1.07,1.58,1.67,1.38,4.0,0.47,22.0,0.8,4.2,7.3,11.8,8.0,4.0,5.7,22.0,0.8,-8.8,0.0,7.3,0.3,6.0,20.8,22.0,0.5,-77.5,-38.4,-6.4,-40.7,6.0,42.4,22.0,0.5,-8.9,0.0,0.0,-4.5,5.0,8.6,22.0,0.6,-56.0,-26.1,-9.8,-30.8,5.0,32.2,22.0,0.6
1918,9,23025,-179.3,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,4.6,3.8,5.0,1.1,20.0,0.4,-2.71,2.41,3.62,0.86,5.0,3.44,20.0,0.4,-0.57,1.02,2.28,0.74,5.0,2.42,20.0,0.4,1016.38,1017.05,1017.82,1017.1,4.0,0.96,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.9,-37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,14.0,1.0,-3.25,-3.25,-3.25,-3.25,1.0,0.0,14.0,1.0,3.25,3.25,3.25,3.25,1.0,0.0,14.0,1.0,1032.7,1032.7,1032.7,1032.7,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.5,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.1,26.7,26.3,5.0,0.37,12.0,0.6,26.61,26.7,27.73,27.06,8.0,0.92,16.0,0.5,19.36,20.22,20.58,19.98,3.0,0.92,14.0,0.7,80.1,87.3,92.8,86.5,3.0,9.4,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,3.5,4.9,3.6,8.0,1.8,16.0,0.5,80.1,87.3,92.8,86.5,3.0,9.4,14.0,0.7,-20.7,-5.2,-3.3,-7.6,7.0,23.3,18.0,0.4,-4.3,0.0,22.7,13.5,7.0,30.5,18.0,0.4,-1.5,-0.6,-0.34,-0.88,5.0,0.85,12.0,0.6,-10.1,-3.9,-0.8,-5.4,4.0,6.7,14.0,0.5,0.65,1.51,2.4,1.52,3.0,1.28,14.0,0.7,3.0,6.9,15.1,9.0,3.0,9.0,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.5,24.5,-13.6,-2.4,-1.5,-7.4,3.0,9.9,14.0,0.7,0.1,0.5,4.6,2.3,3.0,3.6,14.0,0.7,17.5,97.5,325.0,193.0,7.0,287.5,18.0,0.4,20.0,95.0,325.0,195.0,7.0,290.0,18.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.5,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,2.0,0.0,30.0,0.5,-4.26,-4.25,-4.24,-4.25,2.0,0.02,30.0,0.5,-1.16,0.04,1.24,0.04,2.0,2.49,30.0,0.5,1008.32,1008.35,1008.38,1008.35,2.0,0.07,30.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.5,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,4.6,4.6,4.2,5.0,0.89,14.0,0.2,-3.25,-3.25,-1.17,-2.32,5.0,1.43,14.0,0.2,2.74,3.25,3.74,3.24,5.0,0.98,14.0,0.2,1015.21,1015.7,1018.29,1016.54,5.0,1.76,14.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.5,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.96,9.7,10.6,9.73,8.0,0.87,16.0,0.6,8.87,10.0,12.85,10.87,7.0,2.24,16.0,0.6,6.14,6.43,6.43,6.29,3.0,0.25,10.0,0.3,63.9,70.2,70.2,67.1,3.0,5.3,10.0,0.3,9.3,9.3,15.06,11.2,8.0,2.79,16.0,0.6,4.72,5.98,7.58,6.14,8.0,1.52,16.0,0.6,-13.14,-7.59,-6.64,-8.93,8.0,3.83,16.0,0.6,992.69,1010.8,1013.72,1006.47,7.0,9.61,14.0,0.7,6.0,6.5,8.0,6.6,8.0,1.4,16.0,0.6,63.9,70.2,70.2,67.1,3.0,5.3,10.0,0.3,52.2,58.4,81.3,68.5,8.0,24.3,16.0,0.6,-198.4,-70.6,-61.7,-108.6,8.0,72.5,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.5,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,7.8,8.74,8.02,9.0,0.73,22.0,0.4,6.57,8.3,8.9,7.94,10.0,1.38,22.0,0.5,4.99,5.88,6.21,5.8,8.0,0.69,22.0,0.4,79.1,86.7,98.5,87.3,8.0,8.6,22.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.4,-33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,6.7,8.47,6.87,3.0,2.35,26.0,0.0,4.19,6.21,6.46,5.35,3.0,1.82,26.0,0.0,2.75,3.25,5.52,4.11,3.0,2.17,26.0,0.0,1006.75,1007.3,1008.87,1007.8,3.0,1.61,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,9,23025,-177.4,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,6.82,4.71,7.0,2.53,18.0,0.4,-4.35,-1.99,-1.32,-2.12,7.0,3.13,18.0,0.4,-1.67,0.0,4.53,1.38,7.0,3.88,18.0,0.4,1018.74,1018.85,1020.09,1019.33,6.0,1.02,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.9,-53.2,-37.1,-59.5,7.0,86.4,18.0,0.4,-44.7,0.0,125.0,36.5,7.0,102.2,18.0,0.4,-114.6,-87.9,-49.6,-82.2,3.0,47.9,14.0,0.7,11.8,37.3,71.5,41.6,3.0,43.8,14.0,0.7
1918,9,23025,-177.4,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.28,-1.1,0.53,-1.1,7.0,1.79,16.0,0.6,-34.0,-13.5,5.0,-12.6,7.0,18.7,16.0,0.6,1.5,1.5,1.58,1.54,3.0,0.07,10.0,0.3,14.3,15.0,20.6,17.4,3.0,5.0,10.0,0.3,43.6,61.8,83.8,66.7,7.0,20.9,16.0,0.6,-122.5,-103.1,-60.2,-99.8,7.0,45.2,16.0,0.6,31.8,35.9,45.2,38.4,3.0,10.1,10.0,0.3,-75.0,-51.8,-45.6,-60.1,3.0,22.7,10.0,0.3
1918,9,23025,-177.4,48.8,7.8,9.7,11.0,9.4,3.0,2.3,10.0,0.3,-17.5,-12.1,-11.7,-14.6,3.0,4.8,10.0,0.3,804.5,804.5,3453.5,1648.5,8.0,1289.5,16.0,0.6,805.0,805.0,3455.0,1650.0,8.0,1290.0,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
