Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y
1912,11,22955,-9.800000000000011,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,8.1,10.2,8.9,3.0,2.1,26.0,0.0,1.3,1.4,1.8,1.6,3.0,0.4,26.0,0.0,17.5,97.5,804.5,451.0,365.0,1050.5,14.0,0.4,20.0,95.0,805.0,450.0,365.0,1050.0,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.800000000000011,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.6,2.0,1.6,2.0,0.8,26.0,0.5,0.2,0.3,0.4,0.3,2.0,0.1,26.0,0.5,11.0,97.5,804.5,465.5,490.0,990.0,14.0,0.5,10.0,95.0,805.0,465.0,490.0,990.0,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.699999999999989,32.7,1.69,2.6,5.8,3.5,10.0,2.07,16.0,0.6,-2.98,-0.01,2.51,-0.47,10.0,3.04,16.0,0.6,-3.25,-2.12,0.0,-2.04,10.0,1.94,16.0,0.6,1016.1,1016.1,1016.1,1016.1,2.0,0.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.699999999999989,38.5,2.6,4.6,9.3,5.19,365.0,3.88,14.0,0.4,-2.62,0.0,1.02,-0.59,365.0,3.09,14.0,0.4,-8.56,-2.6,0.0,-3.46,365.0,4.49,14.0,0.4,1017.82,1022.25,1027.51,1021.98,110.0,6.08,14.0,0.4,0.0,3.0,7.0,3.4,176.0,2.9,14.0,0.4,76.2,77.4,78.2,77.2,4.0,1.4,24.0,0.3,-15.0,0.0,2.6,-1.5,365.0,34.4,14.0,0.4,-79.6,-6.8,0.0,-32.2,365.0,60.0,14.0,0.4,-0.5,0.5,2.0,0.67,343.0,1.45,14.0,0.4,-1.6,1.6,9.3,3.8,327.0,9.2,14.0,0.4,1.67,1.79,2.26,1.96,3.0,0.45,26.0,0.0,7.7,8.3,10.4,9.0,3.0,2.1,26.0,0.0,-43.9,-2.6,17.9,-9.4,342.0,46.4,14.0,0.4,-118.7,-40.3,0.0,-49.6,342.0,64.8,14.0,0.4,38.1,39.5,40.2,39.2,3.0,1.6,26.0,0.0,6.7,7.0,7.1,6.9,3.0,0.3,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,15.8,17.2,15.82,367.0,1.3,14.0,0.4,13.0,15.0,17.0,15.09,358.0,1.98,14.0,0.4,8.41,8.72,8.88,8.65,3.0,0.35,26.0,0.0,76.2,77.4,78.2,77.2,4.0,1.4,24.0,0.3
1912,11,22955,-9.699999999999989,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.0,1.2,0.9,3.0,0.4,26.0,0.3,0.9,1.0,1.4,1.1,3.0,0.3,26.0,0.3,1.0,97.5,804.5,548.5,728.0,1115.0,14.0,0.5,0.0,95.0,805.0,550.0,728.0,1115.0,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.699999999999989,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.3,-2.8,5.6,-2.8,2.0,17.5,12.0,1.0,-20.4,-16.0,-11.6,-16.0,2.0,9.2,12.0,1.0,97.5,804.5,6859.0,2750.0,48.0,3815.5,12.0,0.5,95.0,805.0,6860.0,2750.0,48.0,3815.0,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.600000000000025,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,6.0,3.8,5.0,2.0,20.0,0.6,86.6,86.6,86.6,86.6,1.0,0.0,22.0,1.0,-16.8,0.0,17.5,-0.3,17.0,17.0,18.0,0.6,19.6,41.6,41.6,32.7,17.0,15.0,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.600000000000025,0.4,4.6,6.7,6.7,6.08,17.0,0.99,18.0,0.6,-2.51,0.0,2.62,0.13,17.0,2.83,18.0,0.6,4.25,6.21,6.21,5.12,17.0,2.09,18.0,0.6,1009.9,1010.3,1011.28,1010.56,5.0,0.76,20.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.600000000000025,2.3,2.6,2.6,4.7,3.76,7.0,1.6,14.0,0.3,-1.76,1.84,2.7,1.21,7.0,2.48,14.0,0.3,0.0,1.84,4.36,2.28,7.0,2.25,14.0,0.3,1011.9,1011.9,1011.9,1011.9,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.600000000000025,40.4,1.97,4.6,9.3,5.42,490.0,3.89,14.0,0.5,-3.25,0.0,1.01,-0.64,490.0,3.01,14.0,0.5,-8.59,-2.94,0.71,-3.54,490.0,4.75,14.0,0.5,1018.3,1022.3,1026.4,1022.59,134.0,5.2,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.6,2.0,0.77,440.0,1.42,14.0,0.4,-1.0,2.1,12.1,6.0,436.0,12.3,14.0,0.4,0.88,0.96,1.04,0.96,2.0,0.16,26.0,0.5,1.3,1.6,2.0,1.6,2.0,0.8,26.0,0.5,-45.9,0.0,23.4,-8.4,458.0,44.0,14.0,0.4,-110.2,-41.6,7.8,-49.1,458.0,67.5,14.0,0.4,10.6,15.4,20.2,15.4,2.0,9.9,26.0,0.5,1.9,2.7,3.6,2.7,2.0,1.8,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,15.5,16.76,15.48,470.0,1.15,14.0,0.5,12.8,14.8,16.68,14.67,462.0,1.94,14.0,0.4,8.57,8.65,8.74,8.65,2.0,0.17,26.0,0.5,83.7,85.6,87.5,85.6,2.0,3.9,26.0,0.5
1912,11,22955,-9.600000000000025,42.4,1.0,4.6,9.3,5.63,728.0,4.21,14.0,0.5,-3.63,0.0,3.48,-0.1,728.0,4.39,14.0,0.5,-8.56,-2.39,1.0,-2.7,728.0,4.78,14.0,0.5,1017.61,1022.7,1027.29,1022.6,197.0,5.92,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,0.5,1.9,0.6,665.0,1.3,14.0,0.4,-1.9,1.3,10.1,4.3,663.0,10.4,14.0,0.4,1.43,1.61,1.61,1.53,3.0,0.15,26.0,0.3,1.4,1.6,1.6,1.5,3.0,0.2,26.0,0.3,-50.7,0.0,50.7,-2.1,691.0,58.8,14.0,0.4,-102.1,-31.1,14.9,-35.5,691.0,65.0,14.0,0.4,3.6,5.8,6.2,4.9,3.0,2.0,26.0,0.3,5.0,5.3,6.6,5.8,3.0,1.2,26.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,14.2,15.4,14.28,697.0,1.07,14.0,0.5,12.0,13.7,15.2,13.66,693.0,1.69,14.0,0.4,7.61,7.61,8.05,7.82,3.0,0.37,26.0,0.3,82.6,82.6,83.0,82.8,3.0,0.4,26.0,0.3
1912,11,22955,-9.5,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,1.8,158.0,2.2,14.0,0.6,72.5,73.1,73.7,73.1,2.0,1.3,28.0,1.0,-19.6,0.0,2.5,-2.5,320.0,43.0,14.0,0.6,-44.9,-6.3,0.0,-25.2,320.0,55.3,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.5,36.5,1.0,4.6,9.3,4.85,320.0,4.0,14.0,0.6,-4.23,0.0,0.97,-0.88,320.0,3.56,14.0,0.6,-6.7,-1.84,0.0,-2.82,320.0,4.26,14.0,0.6,1018.6,1022.3,1025.17,1021.46,87.0,5.16,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.5,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,7.5,3.5,237.0,2.8,14.0,0.4,83.7,85.6,87.5,85.6,2.0,3.9,26.0,0.5,-17.5,0.0,2.6,-3.2,490.0,29.7,14.0,0.5,-79.8,-15.0,0.7,-33.3,490.0,61.3,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.5,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,8.0,4.9,366.0,2.8,14.0,0.4,82.6,82.6,83.0,82.8,3.0,0.4,26.0,0.3,-21.2,0.0,21.2,2.7,728.0,49.9,14.0,0.5,-79.6,-6.3,1.0,-26.5,728.0,62.3,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.5,50.2,2.6,6.7,12.3,7.61,20.0,4.3,18.0,0.4,0.0,3.51,8.59,3.62,20.0,3.57,18.0,0.4,-4.74,0.0,8.67,0.6,20.0,7.25,18.0,0.4,1000.21,1019.0,1023.18,1015.04,7.0,12.26,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.399999999999975,-1.5,4.6,4.6,6.7,5.78,33.0,1.37,16.0,0.6,-3.25,-2.51,-1.72,-2.15,33.0,1.14,16.0,0.6,4.23,4.6,6.21,5.24,33.0,1.4,16.0,0.6,1011.1,1012.2,1013.12,1012.22,5.0,1.28,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.399999999999975,4.3,2.6,4.6,4.6,3.87,19.0,1.21,18.0,0.5,0.83,2.6,4.6,2.36,19.0,2.44,18.0,0.5,0.0,1.8,3.25,1.74,19.0,1.48,18.0,0.5,1011.15,1011.6,1011.92,1011.45,6.0,0.87,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.399999999999975,34.5,2.6,4.6,6.7,4.79,20.0,2.17,20.0,0.6,-2.4,0.92,3.24,0.62,20.0,3.75,20.0,0.6,-4.74,-2.55,-0.01,-2.9,20.0,2.35,20.0,0.6,1017.63,1017.7,1017.77,1017.7,2.0,0.14,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.399999999999975,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,0.5,2.13,0.86,43.0,1.2,12.0,0.5,-4.4,4.0,17.1,9.3,43.0,20.0,12.0,0.5,1.27,1.65,2.03,1.65,2.0,0.78,12.0,1.0,15.7,20.3,25.0,20.3,2.0,9.6,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,13.0,14.0,13.1,43.0,0.95,12.0,0.5,10.6,12.5,13.61,12.22,48.0,1.63,12.0,0.5,7.47,7.98,8.5,7.98,2.0,1.07,12.0,1.0,82.5,82.6,82.7,82.6,2.0,0.2,12.0,1.0
1912,11,22955,-9.399999999999975,48.6,4.6,9.3,19.0,10.52,153.0,6.38,16.0,0.4,-1.63,4.6,13.44,5.12,153.0,7.01,16.0,0.4,-12.19,-2.41,4.81,-2.97,153.0,8.23,16.0,0.4,1010.6,1017.5,1028.24,1017.31,55.0,9.5,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.399999999999975,58.1,3.77,15.4,22.6,12.94,11.0,8.67,16.0,0.2,2.46,8.47,16.17,8.24,11.0,6.66,16.0,0.2,-20.8,-3.25,1.34,-6.6,11.0,9.6,16.0,0.2,999.9,999.9,999.9,999.9,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.300000000000011,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.0,7.1,5.6,32.0,1.9,12.0,0.4,82.5,82.6,82.7,82.6,2.0,0.2,12.0,1.0,-61.2,0.0,100.4,45.6,48.0,155.5,12.0,0.5,-218.3,-18.6,25.2,-78.5,48.0,144.0,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.300000000000011,46.5,4.6,9.3,19.0,10.87,48.0,6.47,12.0,0.5,-6.39,0.0,8.66,1.78,48.0,8.53,12.0,0.5,-14.18,-3.37,3.38,-4.67,48.0,8.01,12.0,0.5,1017.0,1026.3,1028.71,1024.24,29.0,5.14,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.3,0.0,106.8,27.0,48.0,111.3,12.0,0.5,-151.0,-41.4,39.8,-49.6,48.0,87.9,12.0,0.5,-29.8,13.1,56.0,13.1,2.0,88.9,12.0,1.0,-75.6,-74.9,-74.1,-74.9,2.0,1.6,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.199999999999989,44.3,2.6,6.7,15.4,7.93,466.0,5.57,14.0,0.5,-4.61,0.0,7.18,1.14,466.0,6.94,14.0,0.5,-8.62,-1.84,2.6,-2.72,466.0,6.1,14.0,0.5,1015.2,1023.75,1027.7,1021.91,124.0,8.17,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.6,2.0,0.84,428.0,1.21,16.0,0.5,-0.8,3.1,18.8,9.0,424.0,16.8,16.0,0.5,1.32,1.73,2.14,1.73,2.0,0.85,20.0,0.5,3.2,5.0,6.7,5.0,2.0,3.7,20.0,0.5,-61.8,0.0,93.6,12.1,443.0,86.2,14.0,0.5,-96.5,-27.2,36.0,-31.3,443.0,72.8,14.0,0.5,0.9,2.8,4.7,2.8,2.0,3.9,20.0,0.5,-41.6,-22.8,-4.1,-22.8,2.0,38.9,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.8,14.6,13.78,446.0,0.87,16.0,0.5,11.2,13.2,14.5,12.96,447.0,1.56,16.0,0.5,7.29,7.38,7.47,7.38,2.0,0.19,20.0,0.5,81.8,82.5,85.4,83.5,3.0,2.8,16.0,0.7
1912,11,22955,-9.100000000000025,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,8.0,5.3,236.0,2.4,14.0,0.5,81.8,82.5,85.4,83.5,3.0,2.8,16.0,0.7,-31.7,0.0,80.2,26.2,466.0,112.4,14.0,0.5,-86.5,-6.3,15.0,-34.7,466.0,98.4,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-9.100000000000025,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.9,1.5,0.9,2.0,1.3,20.0,0.5,-6.1,-3.0,0.1,-3.0,2.0,6.4,20.0,0.5,17.5,301.0,3652.5,1405.0,466.0,2643.0,14.0,0.5,20.0,300.0,3650.0,1405.0,466.0,2645.0,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-8.0,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,1.0,0.0,26.0,0.0,1.1,1.1,1.1,1.1,1.0,0.0,26.0,0.0,17.5,301.0,1861.0,1453.0,329.0,2996.0,16.0,0.5,20.0,300.0,1860.0,1455.0,329.0,2995.0,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-7.899999999999977,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,-8.2,-8.1,-8.2,2.0,0.2,6.0,1.0,0.5,1.7,2.9,1.7,2.0,2.4,6.0,1.0,17.5,97.5,804.5,521.5,288.0,914.5,14.0,0.4,20.0,95.0,805.0,520.0,288.0,915.0,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-7.699999999999989,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.9,-15.3,-14.8,-15.3,2.0,1.1,16.0,1.0,6.9,8.5,10.1,8.5,2.0,3.3,16.0,1.0,301.0,301.0,804.5,439.5,22.0,279.0,16.0,0.5,300.0,300.0,805.0,440.0,22.0,280.0,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-7.699999999999989,0.3,1.0,3.6,7.24,4.2,6.0,3.33,12.0,0.7,-2.71,0.71,2.41,0.31,6.0,2.95,12.0,0.7,0.56,1.27,6.71,3.01,6.0,3.54,12.0,0.7,1009.0,1009.0,1009.0,1009.0,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,11,22955,-7.600000000000023,-3.5,4.6,6.7,6.7,6.32,23.0,1.65,16.0,0.6,-4.74,-2.51,0.0,-2.45,23.0,1.78,16.0,0.6,4.41,6.21,6.7,5.53,23.0,1.73,16.0,0.6,1010.13,1011.0,1011.66,1010.9,4.0,0.92,8.0,0.8,2.5,5.0,6.0,4.3,23.0,2.0,16.0,0.6,87.0,87.0,87.0,87.0,1.0,0.0,20.0,1.0,-31.7,-16.8,0.0,-16.8,23.0,12.6,16.0,0.6,20.3,41.6,44.9,37.4,23.0,19.2,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
