Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations
1810,4,21724,12.3,-31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,1.0,1.58,1.12,5,0.93,12,1.0,-0.61,0.0,0.14,-0.21,5,0.54,12,1.0,-0.96,0.0,1.46,0.28,5,1.41,12,1.0,1008.0,1008.0,1008.0,1008.0,1,0.0,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,12.9,-35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1,0.0,8,1.0,8.68,8.68,8.68,8.68,1,0.0,8,1.0,-3.33,-3.33,-3.33,-3.33,1,0.0,8,1.0,1010.89,1013.45,1016.01,1013.45,2,5.3,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,16.3,-33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,8.0,10.87,8.75,4,2.67,16,1.0,-4.03,-0.5,3.54,-0.26,4,4.38,16,1.0,5.35,7.07,10.28,7.78,4,3.04,16,1.0,1009.73,1011.95,1014.17,1011.95,2,4.6,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,16.9,-35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,0.0,22,1.0,0.88,0.88,0.88,0.88,1,0.0,22,1.0,-0.47,-0.47,-0.47,-0.47,1,0.0,22,1.0,1017.3,1017.3,1017.3,1017.3,1,0.0,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,18.5,-35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,6.7,7.65,6.08,5,3.05,20,1.0,-3.25,0.35,1.0,-1.1,5,3.55,20,1.0,-6.68,-6.47,-3.61,-5.08,5,3.02,20,1.0,1006.67,1008.5,1010.33,1008.5,4,2.78,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,20.5,-35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,10.8,19.0,10.1,6,9.78,16,1.0,-16.78,-8.39,0.85,-7.93,6,9.72,16,1.0,-8.92,-4.9,0.25,-4.4,6,4.99,16,1.0,1021.9,1021.9,1021.9,1021.9,1,0.0,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,22.4,-35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,6.7,9.3,6.15,13,4.02,14,1.0,0.8,5.92,9.26,5.8,13,3.81,14,1.0,-0.62,0.72,3.15,1.06,13,2.22,14,1.0,1009.03,1014.25,1019.47,1014.25,2,10.82,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,22.5,-37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,0.0,20,1.0,-0.79,-0.79,-0.79,-0.79,1,0.0,20,1.0,-0.62,-0.62,-0.62,-0.62,1,0.0,20,1.0,1009.64,1012.75,1015.86,1012.75,2,6.43,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,24.5,-37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,4.65,6.05,4.65,2,2.9,20,1.0,3.16,4.58,6.0,4.58,2,2.94,20,1.0,-0.49,-0.01,0.48,-0.01,2,1.0,20,1.0,1006.18,1008.3,1012.53,1009.33,3,4.74,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,24.5,-35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,2.6,19.52,7.44,19,9.35,14,1.0,0.0,2.5,17.35,6.55,19,8.75,14,1.0,-0.72,0.1,4.1,1.25,19,4.72,14,1.0,1004.99,1006.3,1010.94,1007.03,7,3.69,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,26.6,-37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,3.35,5.64,3.35,2,4.74,22,1.0,-5.61,-3.33,-1.06,-3.33,2,4.71,22,1.0,-0.59,-0.35,-0.11,-0.35,2,0.5,22,1.0,1011.85,1014.55,1017.25,1014.55,2,5.59,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,26.6,-35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.7,9.76,8.61,7,5.1,28,1.0,6.22,6.44,9.69,8.04,7,4.89,28,1.0,-0.86,1.96,5.58,1.73,7,3.11,28,1.0,1005.96,1012.1,1019.4,1013.21,11,8.07,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,28.6,-37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,22,1.0,6.16,6.93,7.7,6.93,2,1.59,22,1.0,3.56,4.0,4.44,4.0,2,0.92,22,1.0,1015.23,1016.6,1017.97,1016.6,2,2.83,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,28.7,-33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9.3,11.3,10.05,6,4.57,26,1.0,-0.68,1.05,3.37,1.95,6,3.71,26,1.0,-10.79,-9.24,6.48,-5.21,6,9.55,26,1.0,1006.15,1008.95,1012.14,1009.27,14,3.48,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,30.1,-33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38,19.0,19.0,15.77,3,5.6,18,1.0,-8.65,4.51,5.44,-1.46,3,11.54,18,1.0,-16.13,-11.96,-9.35,-12.72,3,5.01,18,1.0,1008.16,1009.35,1010.54,1009.35,2,2.47,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,30.6,-37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,24,1.0,6.65,6.65,6.65,6.65,1,0.0,24,1.0,0.82,0.82,0.82,0.82,1,0.0,24,1.0,1020.04,1021.85,1023.66,1021.85,2,3.75,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,32.2,-33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.84,1.4,4,0.8,24,1.0,-1.73,-0.83,-0.54,-1.12,4,0.95,24,1.0,0.04,0.67,0.84,0.45,4,0.64,24,1.0,1014.05,1017.8,1020.29,1017.2,4,3.96,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,32.8,-37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,24,1.0,2.59,2.59,2.59,2.59,1,0.0,24,1.0,-0.18,-0.18,-0.18,-0.18,1,0.0,24,1.0,1016.2,1018.55,1020.91,1018.55,2,4.88,24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,32.9,-31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99,9.3,9.3,9.03,8,1.77,16,1.0,-5.96,-5.18,-2.87,-4.72,8,1.71,16,1.0,-3.24,8.49,8.89,4.12,8,6.96,16,1.0,1012.22,1018.6,1020.8,1017.06,5,5.0,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,34.9,-37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,2,0.0,26,1.0,-1.42,-0.99,-0.55,-0.99,2,0.9,26,1.0,-6.66,-6.6,-6.53,-6.6,2,0.13,26,1.0,1011.31,1013.9,1016.49,1013.9,2,5.37,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,34.9,-31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,22,1.0,-2.59,-2.59,-2.59,-2.59,1,0.0,22,1.0,-0.23,-0.23,-0.23,-0.23,1,0.0,22,1.0,1014.23,1014.3,1017.78,1015.97,3,2.97,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,36.4,-31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,9.01,7.01,8,3.16,12,1.0,-8.98,-6.56,-5.92,-6.56,8,3.51,12,1.0,-0.79,0.1,3.11,0.72,8,2.02,12,1.0,1008.06,1012.8,1015.22,1013.87,7,6.67,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,38.4,-29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,10.8,11.82,10.8,2,2.12,2,1.0,-8.6,-6.82,-5.05,-6.82,2,3.68,2,1.0,7.97,8.1,8.23,8.1,2,0.27,2,1.0,1014.71,1015.15,1015.59,1015.15,2,0.92,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,40.1,-35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,28,1.0,4.22,4.22,4.22,4.22,1,0.0,28,1.0,5.21,5.21,5.21,5.21,1,0.0,28,1.0,1008.6,1008.6,1008.6,1008.6,1,0.0,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,40.3,-29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,11.35,10.3,3,1.73,20,1.0,-10.93,-9.28,-9.28,-10.08,3,1.4,20,1.0,-0.65,-0.65,2.39,0.83,3,2.57,20,1.0,1012.57,1014.0,1017.69,1015.1,3,3.87,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,42.5,-35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,28,1.0,4.22,4.22,4.22,4.22,1,0.0,28,1.0,5.21,5.21,5.21,5.21,1,0.0,28,1.0,1011.23,1013.45,1015.67,1013.45,2,4.6,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,44.5,-27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,20,1.0,-12.29,-12.29,-12.29,-12.29,1,0.0,20,1.0,-0.43,-0.43,-0.43,-0.43,1,0.0,20,1.0,1015.01,1017.4,1021.09,1018.03,3,4.48,20,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,46.1,-33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,1,0.0,30,1.0,9.42,9.42,9.42,9.42,1,0.0,30,1.0,-7.91,-7.91,-7.91,-7.91,1,0.0,30,1.0,1012.28,1013.95,1015.62,1013.95,2,3.46,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,46.5,-27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,18,1.0,-8.12,-6.78,-5.44,-6.78,2,2.77,18,1.0,-3.41,-0.74,1.94,-0.74,2,5.54,18,1.0,1021.14,1023.15,1025.16,1023.15,2,4.17,18,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,48.6,-25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,16,1.0,-4.04,-2.53,-1.02,-2.53,2,3.12,16,1.0,-8.57,-7.02,-5.46,-7.02,2,3.22,16,1.0,1011.3,1014.1,1019.94,1015.55,4,5.49,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,50.1,-25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,8.47,7.57,3,1.5,16,1.0,-6.65,-2.83,-2.83,-4.7,3,3.23,16,1.0,-6.07,-6.07,0.76,-2.74,3,5.78,16,1.0,1010.95,1013.0,1015.05,1013.0,2,4.24,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,52.3,-24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,9.3,9.3,8.43,3,1.5,16,1.0,-9.24,-9.19,-7.43,-8.36,3,1.51,16,1.0,-1.33,-1.05,0.22,-0.56,3,1.21,16,1.0,1012.9,1012.9,1012.9,1012.9,1,0.0,16,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,54.7,-23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,14,1.0,-8.03,-7.47,-6.91,-7.47,2,1.16,14,1.0,-0.02,1.7,3.42,1.7,2,3.56,14,1.0,1013.1,1013.1,1013.1,1013.1,1,0.0,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,56.6,-23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1,0.0,14,1.0,-2.58,-2.58,-2.58,-2.58,1,0.0,14,1.0,-0.32,-0.32,-0.32,-0.32,1,0.0,14,1.0,1023.2,1023.2,1023.2,1023.2,1,0.0,14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,58.5,-23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.78,10.8,11.82,10.8,2,2.12,12,1.0,-11.76,-10.75,-9.75,-10.75,2,2.09,12,1.0,-1.18,-0.97,-0.75,-0.97,2,0.45,12,1.0,1013.1,1013.1,1017.4,1015.2,3,3.64,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,60.8,-21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,9.3,9.3,8.43,3,1.5,12,1.0,-8.85,-8.56,-7.13,-8.01,3,1.34,12,1.0,-3.24,-2.41,-1.95,-2.59,3,0.96,12,1.0,1009.3,1015.1,1018.31,1013.83,3,6.69,12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,64.3,-21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,2,0.0,10,1.0,-12.24,-12.14,-12.03,-12.14,2,0.22,10,1.0,0.08,1.17,2.26,1.17,2,2.26,10,1.0,1014.08,1016.4,1018.72,1016.4,2,4.81,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,66.9,-21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,2,0.0,10,1.0,-9.24,-9.14,-9.03,-9.14,2,0.22,10,1.0,0.66,1.37,2.08,1.37,2,1.47,10,1.0,1013.29,1013.7,1017.59,1015.4,3,3.48,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,70.1,-21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,8,1.0,-8.8,-7.92,-7.04,-7.92,2,1.82,8,1.0,-1.24,-1.11,-0.99,-1.11,2,0.26,8,1.0,1009.09,1013.8,1015.64,1012.4,3,4.95,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,72.3,-21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2,1.84,8,1.0,-8.61,-7.81,-7.01,-7.81,2,1.66,8,1.0,-0.4,0.74,1.88,0.74,2,2.36,8,1.0,1008.84,1010.85,1012.86,1010.85,2,4.17,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,74.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,1.0,4.89,2.57,3,3.61,22,1.0,0.32,1.0,1.19,0.76,3,0.67,22,1.0,-4.49,0.0,0.0,-2.19,3,3.8,22,1.0,1004.3,1004.3,1004.3,1004.3,2,0.0,22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,74.4,-19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,12.3,12.3,12.3,3,0.0,6,1.0,-12.1,-11.76,-11.15,-11.63,3,0.71,6,1.0,1.87,3.6,5.08,3.48,3,2.35,6,1.0,1014.32,1016.5,1018.68,1016.5,2,4.53,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,76.3,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.57,2.23,3,3.87,18,1.0,0.0,0.0,1.71,0.84,3,1.45,18,1.0,-4.24,0.0,0.0,-2.07,3,3.59,18,1.0,1003.5,1003.5,1003.5,1003.5,1,0.0,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,76.5,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,26,1.0,2.51,2.51,2.51,2.51,1,0.0,26,1.0,-6.21,-6.21,-6.21,-6.21,1,0.0,26,1.0,1003.4,1003.4,1003.4,1003.4,1,0.0,26,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,76.8,-19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,9.3,9.3,8.43,3,1.5,6,1.0,-8.57,-7.12,-6.82,-7.68,3,1.38,6,1.0,-0.48,0.58,4.27,1.86,3,3.65,6,1.0,1012.4,1012.4,1012.4,1012.4,1,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,4,21724,78.6,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1,0.0,10,1.0,4.82,4.82,4.82,4.82,1,0.0,10,1.0,4.65,4.65,4.65,4.65,1,0.0,10,1.0,1005.64,1006.8,1007.96,1006.8,2,2.4,28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
